id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	49	70	75	5	0	26	21	21
1	0	0	0	126	41	0	126	85	0
8	0	118	134	169	6	8	51	37	16
5	0	42	60	344	46	4	302	252	18
3	0	21	30	346	52	18	325	255	9
4	0	24	35	377	57	10	353	286	11
21	0	639	704	796	10	0	157	147	65
27	0	733	826	831	5	0	98	93	93
28	0	758	850	854	4	0	96	92	92
13	0	323	351	888	40	50	565	475	28
9	0	178	197	1051	74	19	873	780	19
25	0	710	796	1287	24	0	577	553	86
26	0	730	821	1479	29	0	749	720	91
36	0	975	1085	1888	27	0	913	886	110
41	0	1122	1263	1953	21	18	831	792	141
15	0	402	433	1959	63	65	1557	1429	31
12	0	289	325	1974	91	9	1685	1585	36
19	0	616	671	2091	47	63	1475	1365	55
34	0	914	1024	2148	34	22	1234	1178	110
43	0	1214	1357	2331	29	2	1117	1086	143
32	0	886	990	2975	62	6	2089	2021	104
42	0	1167	1312	3011	52	17	1844	1775	145
31	0	877	975	3082	66	19	2205	2120	98
20	0	631	691	3345	96	12	2714	2606	60
16	0	494	529	3394	111	52	2900	2737	35
33	0	891	995	3493	87	10	2602	2505	104
24	0	707	786	3628	90	71	2921	2760	79
29	0	771	869	3680	104	10	2909	2795	98
17	0	531	566	3776	123	23	3245	3099	35
10	0	258	283	3937	170	6	3679	3503	25
18	0	560	608	4147	140	24	3587	3423	48
30	0	792	898	4206	124	17	3414	3273	106
11	0	272	303	4229	184	22	3957	3751	31
48	0	1374	1530	4425	111	38	3051	2902	156
35	0	953	1062	4518	118	52	3565	3395	109
45	0	1299	1435	4545	127	12	3246	3107	136
7	0	114	127	4561	214	110	4447	4123	13
2	0	20	20	4614	268	2	4594	4324	0
22	0	684	754	4663	151	112	3979	3716	70
23	0	699	771	4812	173	23	4113	3917	72
50	0	1397	1560	4980	158	20	3583	3405	163
38	0	1058	1180	5004	178	9	3946	3759	122
47	0	1371	1520	5096	173	20	3725	3532	149
46	0	1321	1460	5463	240	20	4142	3882	139
14	0	377	412	5589	308	80	5212	4824	35
40	0	1120	1253	5899	325	36	4779	4418	133
37	0	992	1110	5914	331	66	4922	4525	118
44	0	1290	1425	5947	323	97	4657	4237	135
49	0	1382	1540	6190	423	131	4808	4254	158
39	0	1101	1230	6247	494	145	5146	4507	129
0	0	0	0	6247	18	0	6247	6229	0
