id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	59	59	153	8	86	94	0	0
1	0	0	0	309	55	254	309	0	0
3	0	466	466	695	52	177	229	0	0
7	0	799	799	842	9	27	43	7	0
5	0	780	780	915	48	70	135	17	0
6	0	790	790	946	16	140	156	0	0
4	0	760	760	1039	25	253	279	1	0
8	0	922	922	1271	32	285	349	32	0
10	0	1150	1150	1545	82	244	395	69	0
9	0	977	977	1546	76	407	569	86	0
15	0	1591	1591	1622	2	29	31	0	0
13	0	1440	1440	1633	34	130	193	29	0
16	0	1607	1607	1643	10	26	36	0	0
11	0	1252	1252	1777	83	357	525	85	0
12	0	1439	1439	1815	35	305	376	36	0
14	0	1501	1501	1816	66	207	315	42	0
17	0	1768	1768	1946	40	131	178	7	0
18	0	1915	1915	1967	43	0	52	9	0
19	0	2039	2039	2071	10	22	32	0	0
22	0	2168	2168	2245	12	65	77	0	0
23	0	2235	2235	2379	33	108	144	3	0
21	0	2116	2116	2471	84	234	355	37	0
20	0	2086	2086	2527	35	399	441	7	0
24	0	2571	2571	2612	8	33	41	0	0
25	0	3012	3012	3155	34	109	143	0	0
26	0	3188	3188	3210	6	16	22	0	0
28	0	3413	3413	3479	5	61	66	0	0
27	0	3388	3388	3595	28	179	207	0	0
29	0	3719	3719	3802	17	61	83	5	0
33	0	3942	3942	3966	12	12	24	0	0
32	0	3900	3900	3981	17	64	81	0	0
31	0	3793	3793	4011	36	158	218	24	0
30	0	3735	3735	4054	62	219	319	38	0
34	0	4032	4032	4104	22	50	72	0	0
36	0	4148	4148	4196	29	17	48	2	0
38	0	4220	4220	4241	11	10	21	0	0
37	0	4210	4210	4250	9	31	40	0	0
39	0	4599	4599	4612	7	6	13	0	0
35	0	4131	4131	4626	58	432	495	5	0
41	0	4806	4806	4837	3	28	31	0	0
40	0	4645	4645	4938	56	214	293	23	0
43	0	4866	4866	4974	27	81	108	0	0
42	0	4811	4811	4987	48	111	176	17	0
45	0	5145	5145	5308	33	126	163	4	0
46	0	5424	5424	5761	26	311	337	0	0
44	0	5029	5029	5833	87	687	804	30	0
50	0	5875	5875	5950	12	63	75	0	0
49	0	5870	5870	6001	21	106	131	4	0
47	0	5529	5529	6138	116	431	609	62	0
48	0	5684	5684	6432	104	597	748	47	0
0	0	0	0	6432	4648	0	6432	1784	0
