id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	44	46	90	7	37	46	2	2
1	0	0	0	221	31	173	221	17	0
3	0	42	42	240	43	147	198	8	0
5	0	273	277	335	13	40	62	9	4
8	0	367	375	404	11	6	37	20	8
6	0	327	327	424	52	18	97	27	0
7	0	358	360	431	23	28	73	22	2
2	0	4	5	499	94	364	495	37	1
9	0	443	443	614	32	133	171	6	0
11	0	582	582	686	14	90	104	0	0
12	0	675	675	786	22	86	111	3	0
10	0	543	543	952	53	354	409	2	0
15	0	1010	1010	1039	23	4	29	2	0
13	0	913	913	1060	42	94	147	11	0
14	0	958	962	1155	42	146	197	9	4
18	0	1256	1262	1322	15	45	66	6	6
16	0	1158	1158	1434	31	230	276	15	0
17	0	1163	1163	1636	73	393	473	7	0
19	0	1688	1688	1703	15	0	15	0	0
20	0	1774	1774	1825	10	41	51	0	0
21	0	1965	1965	2056	32	59	91	0	0
23	0	2279	2280	2338	20	38	59	1	1
25	0	2366	2370	2528	9	148	162	5	4
22	0	2268	2268	2599	28	290	331	13	0
28	0	2529	2529	2624	14	67	95	14	0
27	0	2517	2518	2640	27	94	123	2	1
29	0	2595	2599	2711	16	84	116	16	4
31	0	2708	2711	2732	12	9	24	3	3
24	0	2365	2365	2857	61	418	492	13	0
26	0	2448	2448	2941	104	356	493	33	0
33	0	3057	3057	3188	7	124	131	0	0
30	0	2682	2682	3201	48	457	519	14	0
34	0	3163	3163	3215	7	45	52	0	0
32	0	3031	3031	3287	49	196	256	11	0
37	0	3409	3411	3482	23	37	73	13	2
38	0	3443	3443	3491	11	37	48	0	0
36	0	3394	3398	3553	29	117	159	13	4
35	0	3224	3224	3654	86	316	430	28	0
40	0	3698	3698	3842	16	124	144	4	0
41	0	3803	3803	3849	8	36	46	2	0
42	0	3885	3885	3938	10	43	53	0	0
39	0	3585	3585	4129	65	469	544	10	0
44	0	4131	4131	4140	7	0	9	2	0
43	0	4077	4077	4150	7	62	73	4	0
45	0	4221	4221	4358	30	107	137	0	0
46	0	4274	4275	4617	63	272	343	8	1
47	0	4400	4400	4658	33	223	258	2	0
49	0	4777	4777	5069	26	266	292	0	0
48	0	4524	4524	5363	84	753	839	2	0
50	0	5342	5342	5810	46	422	468	0	0
0	0	0	0	5810	4186	0	5810	1624	0
